Rk,Name,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
35,Tim Locastro\locasti01,3,0,1,1,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,-100
36,Ross Stripling\stripro01,25,1,2,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,-100
37,Julio Urias\uriasju01,2,2,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,0,.000,-100,-100
38,Josh Ravin\ravinjo01,8,0,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,0,.000,,-100
39,Kenley Jansen\janseke01,26,0,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,0,.000,-100,-100
40,Luis Avilan\avilalu01,26,0,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,,,-100
41,Sergio Romo\romose01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
42,Josh Fields\fieldjo03,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
43,Walker Buehler\buehlwa01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
44,Fabio Castillo\castifa01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
45,Chris Hatcher\hatchch02,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
46,Wilmer Font\fontwi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
47,Edward Paredes\pareded02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
48,Grant Dayton\daytogr01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
49,Adam Liberatore\liberad01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
50,Tony Cingrani\cingrto01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
51,Tony Watson\watsoto01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
52,Brandon Morrow\morrobr01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
,Team Total,1219,729,3187,2775,372,683,156,12,106,351,41,14,343,702,.246,.334,.426,.760,1181,66,34,16,18,20,17,.291,98,108
