Rk,Name,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
39,Walker Buehler\buehlwa01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
40,Chris Hatcher\hatchch02,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
41,Wilmer Font\fontwi01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
42,Grant Dayton\daytogr01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
43,Sergio Romo\romose01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
44,Tony Cingrani\cingrto01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
45,Josh Fields\fieldjo03,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
46,Josh Ravin\ravinjo01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
47,Edward Paredes\pareded02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
48,Brandon Morrow\morrobr01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
49,Adam Liberatore\liberad01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
50,Pedro Baez\baezpe01,32,0,1,0,0,0,0,0,0,1,0,0,1,0,,1.000,,,0,0,0,0,0,0,0,,,
,Team Total,1207,729,3004,2633,398,664,156,8,115,379,36,14,306,678,.252,.335,.449,.783,1181,53,30,15,20,21,22,.295,103,103
