Rk,Name,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
38,Michael Lorenzen\lorenmi01,30,0,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,-100,-100
39,Amir Garrett\garream01,9,8,13,11,1,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,2,0,2,0,0,0,.000,-100,-100
40,Jake Buchanan\buchaja01,2,0,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0,,,
41,Tony Cingrani\cingrto01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
42,Drew Storen\storedr01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
43,Wandy Peralta\peralwa01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
44,Alejandro Chacin\chacial01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
45,Raisel Iglesias\iglesra01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
46,Luke Farrell\farrelu01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
47,Keury Mella\mellake01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,0,,,
,Team Total,1122,729,3164,2809,351,710,135,16,102,335,57,17,268,652,.253,.323,.421,.744,1183,61,35,30,22,14,24,.293,95,103
